Image name,X1,Y1,X2,Y2,object name,X-centre,Y-centre,X-Image Dimentions,Y-Image Dimentions,has on the left,has on the right,has on the top,has on the bottom,has in the center,URLs
Elephant_at_Etosha_National_Park%2C_Namibia.jpg,1428,951,3556,2364,elephant,2492,1657.5,4608,3456,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/1/13/Elephant_at_Etosha_National_Park%2C_Namibia.jpg
Elephant_black_and_white.jpg,38,114,2821,4149,person,1429.5,2131.5,2870,4305,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/6/69/Elephant_black_and_white.jpg
Elephant_cubs_playing.jpg,948,29,1285,715,person,1116.5,372,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,3049,144,3257,833,person,3153,488.5,3264,2448,na,person,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2618,173,2836,740,person,2727,456.5,3264,2448,na,person,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1540,859,3221,2448,elephant,2380.5,1653.5,3264,2448,na,elephant,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2382,203,2559,692,person,2470.5,447.5,3264,2448,na,person,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2492,261,2672,719,person,2582,490,3264,2448,na,person,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2871,202,3110,792,person,2990.5,497,3264,2448,na,person,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,61,192,146,360,person,103.5,276,3264,2448,person,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2237,239,2390,653,person,2313.5,446,3264,2448,na,person,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2033,239,2167,627,person,2100,433,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2806,189,3027,781,person,2916.5,485,3264,2448,na,person,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1896,241,2013,620,person,1954.5,430.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2132,246,2268,645,person,2200,445.5,3264,2448,na,person,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1813,258,1918,601,person,1865.5,429.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1412,257,1492,508,person,1452,382.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,304,195,384,344,person,344,269.5,3264,2448,person,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2732,209,2897,761,person,2814.5,485,3264,2448,na,person,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1718,285,1813,574,person,1765.5,429.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1652,249,1738,561,person,1695,405,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,158,161,253,351,person,205.5,256,3264,2448,person,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2,328,522,780,elephant,262,554,3264,2448,elephant,na,elephant,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1311,250,1393,497,person,1352,373.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,676,633,1639,1877,elephant,1157.5,1255,3264,2448,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2003,240,2100,621,person,2051.5,430.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1562,250,1642,536,person,1602,393,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,0,868,469,2363,elephant,234.5,1615.5,3264,2448,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1519,250,1587,523,person,1553,386.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,313,161,3116,730,person,1714.5,445.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1215,234,1291,473,person,1253,353.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1472,252,1541,507,person,1506.5,379.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,394,205,461,377,person,427.5,291,3264,2448,person,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2329,226,2490,676,person,2409.5,451,3264,2448,na,person,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,449,231,537,378,person,493,304.5,3264,2448,person,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1366,254,1440,500,person,1403,377,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,2,232,24,384,person,13,308,3264,2448,person,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,788,174,3041,691,person,1914.5,432.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,1255,250,1326,487,person,1290.5,368.5,3264,2448,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,240,230,292,333,person,266,281.5,3264,2448,person,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_cubs_playing.jpg,600,247,798,407,horse,699,327,3264,2448,horse,na,horse,na,na,https://upload.wikimedia.org/wikipedia/commons/0/0d/Elephant_cubs_playing.jpg
Elephant_du_parc_national_de_Zakouma.jpg,651,332,4048,2644,elephant,2349.5,1488,5152,2896,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/9/96/Elephant_du_parc_national_de_Zakouma.jpg
Elephant_in_Chobe_National_Park_01.jpg,1566,588,3468,2805,elephant,2517,1696.5,5057,3371,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/7/74/Elephant_in_Chobe_National_Park_01.jpg
Elephant_in_Chobe_National_Park_03.jpg,891,524,3439,2371,elephant,2165,1447.5,4283,2855,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/f/f0/Elephant_in_Chobe_National_Park_03.jpg
Elephant_in_Kerala_with_Pappan.JPG,499,515,1816,1836,elephant,1157.5,1175.5,2592,1944,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/a/a6/Elephant_in_Kerala_with_Pappan.JPG
Elephant_in_Kerala_with_Pappan.JPG,27,1121,339,1858,person,183,1489.5,2592,1944,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/a/a6/Elephant_in_Kerala_with_Pappan.JPG
Elephant_in_Kerala_with_Pappan.JPG,1039,115,1426,647,person,1232.5,381,2592,1944,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/a/a6/Elephant_in_Kerala_with_Pappan.JPG
Elephant_in_Kerala_with_Pappan.JPG,7,1080,122,1756,person,64.5,1418,2592,1944,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/a/a6/Elephant_in_Kerala_with_Pappan.JPG
Elephant_in_Kerala_with_Pappan.JPG,6,1094,257,1835,person,131.5,1464.5,2592,1944,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/a/a6/Elephant_in_Kerala_with_Pappan.JPG
Elephant_In_Lincoln_Park%2C_Chicago_%28NBY_417682%29.jpg,43,68,611,487,elephant,327,277.5,824,519,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/0/0a/Elephant_In_Lincoln_Park%2C_Chicago_%28NBY_417682%29.jpg
Elephant_in_Safari.jpg,9,163,3231,4615,elephant,1620,2389,3279,4918,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/f/f5/Elephant_in_Safari.jpg
Elephant_in_Safari.jpg,0,0,3279,4193,person,1639.5,2096.5,3279,4918,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/f/f5/Elephant_in_Safari.jpg
Elephant_in_Safari_%282%29.jpg,0,10,3279,4798,elephant,1639.5,2404,3279,4918,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/6/66/Elephant_in_Safari_%282%29.jpg
Elephant_in_Tangkahan.jpg,428,1602,3525,5175,elephant,1976.5,3388.5,4000,6000,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/ca/Elephant_in_Tangkahan.jpg
Elephant_Kruger_2003.jpg,397,115,1380,858,elephant,888.5,486.5,1536,1024,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/0/09/Elephant_Kruger_2003.jpg
Elephant_of_nagarhole.jpg,1831,1217,3104,2951,elephant,2467.5,2084,4497,2998,na,na,na,elephant,na,https://upload.wikimedia.org/wikipedia/commons/9/9b/Elephant_of_nagarhole.jpg
Elephant_on_highway_between_Delhi_and_Jaipur.jpg,834,787,1895,2385,elephant,1364.5,1586,3648,2432,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/8/8d/Elephant_on_highway_between_Delhi_and_Jaipur.jpg
Elephant_on_highway_between_Delhi_and_Jaipur.jpg,3254,1605,3430,1758,car,3342,1681.5,3648,2432,na,car,na,car,na,https://upload.wikimedia.org/wikipedia/commons/8/8d/Elephant_on_highway_between_Delhi_and_Jaipur.jpg
Elephant_on_highway_between_Delhi_and_Jaipur.jpg,1215,242,1662,689,person,1438.5,465.5,3648,2432,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/8/8d/Elephant_on_highway_between_Delhi_and_Jaipur.jpg
Elephant_on_highway_between_Delhi_and_Jaipur.jpg,3006,1601,3085,1658,car,3045.5,1629.5,3648,2432,na,car,na,car,na,https://upload.wikimedia.org/wikipedia/commons/8/8d/Elephant_on_highway_between_Delhi_and_Jaipur.jpg
Elephant_on_highway_between_Delhi_and_Jaipur.jpg,3120,1608,3189,1670,car,3154.5,1639,3648,2432,na,car,na,car,na,https://upload.wikimedia.org/wikipedia/commons/8/8d/Elephant_on_highway_between_Delhi_and_Jaipur.jpg
Elephant_on_highway_between_Delhi_and_Jaipur.jpg,921,422,1728,855,bench,1324.5,638.5,3648,2432,na,na,bench,na,na,https://upload.wikimedia.org/wikipedia/commons/8/8d/Elephant_on_highway_between_Delhi_and_Jaipur.jpg
Elephant_playing_with_a_little_branch_of_tree.jpg,3,659,1866,3381,person,934.5,2020,4608,3456,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Elephant_playing_with_a_little_branch_of_tree.jpg
Elephant_playing_with_a_little_branch_of_tree.jpg,,,,,,0,0,4608,3456,,na,,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b4/Elephant_playing_with_a_little_branch_of_tree.jpg
Elephant_playing_with_a_little_branch_of_tree.jpg,1561,1031,3159,2889,elephant,2360,1960,4608,3456,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/b/b4/Elephant_playing_with_a_little_branch_of_tree.jpg
Elephant_playing_with_a_little_branch_of_tree.jpg,2833,1299,2992,1497,person,2912.5,1398,4608,3456,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/b/b4/Elephant_playing_with_a_little_branch_of_tree.jpg
Elephant_playing_with_a_little_branch_of_tree.jpg,1163,896,2442,2235,elephant,1802.5,1565.5,4608,3456,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/b/b4/Elephant_playing_with_a_little_branch_of_tree.jpg
Elephant_Reliefs_at_the_Group_of_Monuments_at_Mahabalipuram.jpg,2993,1405,3416,2703,person,3204.5,2054,3661,2746,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/0/04/Elephant_Reliefs_at_the_Group_of_Monuments_at_Mahabalipuram.jpg
Elephant_Reliefs_at_the_Group_of_Monuments_at_Mahabalipuram.jpg,2663,1448,3043,2655,person,2853,2051.5,3661,2746,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/0/04/Elephant_Reliefs_at_the_Group_of_Monuments_at_Mahabalipuram.jpg
Elephant_Reliefs_at_the_Group_of_Monuments_at_Mahabalipuram.jpg,1055,1236,2604,2364,elephant,1829.5,1800,3661,2746,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/0/04/Elephant_Reliefs_at_the_Group_of_Monuments_at_Mahabalipuram.jpg
Elephant_Reliefs_at_the_Group_of_Monuments_at_Mahabalipuram.jpg,2956,1410,3419,2702,person,3187.5,2056,3661,2746,na,person,na,person,na,https://upload.wikimedia.org/wikipedia/commons/0/04/Elephant_Reliefs_at_the_Group_of_Monuments_at_Mahabalipuram.jpg
Elephant_Ride%2C_Chitwan_National_Park.jpg,312,238,527,374,elephant,419.5,306,960,540,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/c/ca/Elephant_Ride%2C_Chitwan_National_Park.jpg
Elephant_Ride%2C_Chitwan_National_Park.jpg,361,205,402,266,person,381.5,235.5,960,540,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/c/ca/Elephant_Ride%2C_Chitwan_National_Park.jpg
Elephant_Ride%2C_Chitwan_National_Park.jpg,394,205,424,264,person,409,234.5,960,540,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/c/ca/Elephant_Ride%2C_Chitwan_National_Park.jpg
Elephant_Ride%2C_Chitwan_National_Park.jpg,356,206,390,264,person,373,235,960,540,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/c/ca/Elephant_Ride%2C_Chitwan_National_Park.jpg
Elephant_Ride%2C_Chitwan_National_Park.jpg,420,220,451,269,person,435.5,244.5,960,540,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/c/ca/Elephant_Ride%2C_Chitwan_National_Park.jpg
Elephant_Ride%2C_Chitwan_National_Park.jpg,384,204,416,265,person,400,234.5,960,540,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/c/ca/Elephant_Ride%2C_Chitwan_National_Park.jpg
Elephant_Ride%2C_Chitwan_National_Park.jpg,354,202,409,269,person,381.5,235.5,960,540,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/c/ca/Elephant_Ride%2C_Chitwan_National_Park.jpg
Elephant_right_side_ear_animation.png,641,15,1229,1064,mouse,935,539.5,1920,1080,na,na,na,na,mouse,https://upload.wikimedia.org/wikipedia/commons/b/be/Elephant_right_side_ear_animation.png
Elephant_safari_-_chitwan_national_park.jpg,1383,1504,2061,2022,elephant,1722,1763,3000,4000,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/2/2c/Elephant_safari_-_chitwan_national_park.jpg
Elephant_safari_-_chitwan_national_park.jpg,534,1489,985,2008,elephant,759.5,1748.5,3000,4000,elephant,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/2c/Elephant_safari_-_chitwan_national_park.jpg
Elephant_safari_-_chitwan_national_park.jpg,1477,1337,1739,1620,person,1608,1478.5,3000,4000,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/2/2c/Elephant_safari_-_chitwan_national_park.jpg
Elephant_safari_-_chitwan_national_park.jpg,1711,1354,1834,1616,person,1772.5,1485,3000,4000,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/2/2c/Elephant_safari_-_chitwan_national_park.jpg
Elephant_safari_-_chitwan_national_park.jpg,1497,1332,1781,1627,person,1639,1479.5,3000,4000,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/2/2c/Elephant_safari_-_chitwan_national_park.jpg
Elephant_safari_-_chitwan_national_park.jpg,667,1331,870,1590,person,768.5,1460.5,3000,4000,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/2/2c/Elephant_safari_-_chitwan_national_park.jpg
Elephant_safari_-_chitwan_national_park.jpg,1586,1346,1734,1591,person,1660,1468.5,3000,4000,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/2/2c/Elephant_safari_-_chitwan_national_park.jpg
Elephant_shadows_front_view_animation.png,644,60,1295,1026,spoon,969.5,543,1920,1080,na,na,na,na,spoon,https://upload.wikimedia.org/wikipedia/commons/f/f1/Elephant_shadows_front_view_animation.png
Elephant_shadows_front_view_animation.png,620,34,1269,1005,remote,944.5,519.5,1920,1080,na,na,na,na,remote,https://upload.wikimedia.org/wikipedia/commons/f/f1/Elephant_shadows_front_view_animation.png
Elephant_Temple_of_Kapilvastu_01.jpg,1245,52,2874,1508,elephant,2059.5,780,3264,1836,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/9/9b/Elephant_Temple_of_Kapilvastu_01.jpg
Elephant_Temple_of_Kapilvastu_01.jpg,804,1196,1181,1743,bear,992.5,1469.5,3264,1836,na,na,na,bear,na,https://upload.wikimedia.org/wikipedia/commons/9/9b/Elephant_Temple_of_Kapilvastu_01.jpg
Elephant_Temple_of_Kapilvastu_02.jpg,1132,752,1602,1413,bear,1367,1082.5,3264,1836,na,na,na,na,bear,https://upload.wikimedia.org/wikipedia/commons/8/85/Elephant_Temple_of_Kapilvastu_02.jpg
Elephant_Temple_of_Kapilvastu_02.jpg,3089,367,3264,851,cow,3176.5,609,3264,1836,na,cow,na,na,na,https://upload.wikimedia.org/wikipedia/commons/8/85/Elephant_Temple_of_Kapilvastu_02.jpg
Elephant_Temple_of_Kapilvastu_02.jpg,1824,725,2313,1434,bear,2068.5,1079.5,3264,1836,na,na,na,na,bear,https://upload.wikimedia.org/wikipedia/commons/8/85/Elephant_Temple_of_Kapilvastu_02.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,24,120,367,815,person,195.5,467.5,3264,1836,person,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,2786,500,3176,1263,elephant,2981,881.5,3264,1836,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,1505,393,1549,534,person,1527,463.5,3264,1836,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,1431,369,1469,464,person,1450,416.5,3264,1836,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,1513,412,1556,522,person,1534.5,467,3264,1836,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,835,688,1153,1407,sheep,994,1047.5,3264,1836,na,na,na,na,sheep,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,8,967,234,1535,sheep,121,1251,3264,1836,sheep,na,na,sheep,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,2943,518,3228,1215,elephant,3085.5,866.5,3264,1836,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,1427,345,1464,453,person,1445.5,399,3264,1836,na,na,person,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,3106,754,3254,1187,elephant,3180,970.5,3264,1836,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,1182,545,1650,1389,elephant,1416,967,3264,1836,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,2425,449,3013,1500,elephant,2719,974.5,3264,1836,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,,,,,,0,0,3264,1836,,na,,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,2413,456,2838,1474,person,2625.5,965,3264,1836,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,2431,443,2848,1391,elephant,2639.5,917,3264,1836,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,2171,434,2585,1115,elephant,2378,774.5,3264,1836,na,elephant,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_Temple_of_Kapilvastu_03.jpg,2171,480,2602,1228,person,2386.5,854,3264,1836,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/56/Elephant_Temple_of_Kapilvastu_03.jpg
Elephant_with_non-erect_penis.jpg,432,193,3543,2325,elephant,1987.5,1259,3872,2592,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/3/33/Elephant_with_non-erect_penis.jpg
Elephas_Maximus_Eye_Closeup.jpg,263,14,4102,2796,elephant,2182.5,1405,4272,2848,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/9/99/Elephas_Maximus_Eye_Closeup.jpg
Enchantment_of_Elephants_in_Gunung_Leuser_National_Park.jpg,158,548,1904,2250,elephant,1031,1399,2000,3000,na,na,na,na,elephant,https://upload.wikimedia.org/wikipedia/commons/7/77/Enchantment_of_Elephants_in_Gunung_Leuser_National_Park.jpg
Etapes_de_la_fabrication_d%27une_miniature_indienne_%28Udaipur%29.jpg,554,678,5046,3166,microwave,2800,1922,5472,3648,na,na,na,na,microwave,https://upload.wikimedia.org/wikipedia/commons/8/81/Etapes_de_la_fabrication_d%27une_miniature_indienne_%28Udaipur%29.jpg
Etapes_de_la_fabrication_d%27une_miniature_indienne_%28Udaipur%29.jpg,354,679,4950,3178,truck,2652,1928.5,5472,3648,na,na,na,na,truck,https://upload.wikimedia.org/wikipedia/commons/8/81/Etapes_de_la_fabrication_d%27une_miniature_indienne_%28Udaipur%29.jpg
Fake_elephant_man-made_waterfall.jpg,,,,,,0,0,2560,1920,,na,,na,na,https://upload.wikimedia.org/wikipedia/commons/b/b1/Fake_elephant_man-made_waterfall.jpg
Fake_elephant_man-made_waterfall.jpg,790,662,1752,1920,bear,1271,1291,2560,1920,na,na,na,bear,na,https://upload.wikimedia.org/wikipedia/commons/b/b1/Fake_elephant_man-made_waterfall.jpg
Feeding_Baby_Elephant.jpg,2372,465,2543,989,person,2457.5,727,2560,1440,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,742,656,1393,1396,person,1067.5,1026,2560,1440,na,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,2208,496,2330,955,person,2269,725.5,2560,1440,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,860,364,985,774,person,922.5,569,2560,1440,na,na,na,na,person,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,222,973,718,1424,person,470,1198.5,2560,1440,person,na,na,person,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,142,341,277,624,person,209.5,482.5,2560,1440,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,348,463,467,800,person,407.5,631.5,2560,1440,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,2038,369,2192,966,person,2115,667.5,2560,1440,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,286,358,424,605,person,355,481.5,2560,1440,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,2246,386,2407,973,person,2326.5,679.5,2560,1440,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,559,348,659,815,person,609,581.5,2560,1440,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,629,366,746,805,person,687.5,585.5,2560,1440,person,na,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
Feeding_Baby_Elephant.jpg,1898,421,2010,916,person,1954,668.5,2560,1440,na,person,na,na,na,https://upload.wikimedia.org/wikipedia/commons/5/51/Feeding_Baby_Elephant.jpg
